CCAA;Nombre CCAA;Cod_Provincia_INE;Cod_Provincia_Catastro;Nombre Provincia;Cod_Municipio_Ine_Corto;Cod_Municipio_Ine;Cod_Municipio_Catastro;Nombre Municipio_Ine;Nombre Municipio_Catastro;;;;;;;;
1;ANDALUCIA;11;11;CÁDIZ;1;0012;1;ALCALA DE LOS GAZULES;ALCALA DE LOS GAZULES;;;;;;;;
2;ARAGÓN;50;50;ZARAGOZA;14;0140;14;ALCALA DE MONCAYO;ALCALA DE MONCAYO;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN DE LA PLANA /CASTELLO DE LA PLANA;4;0043;4;ALCALA DE XIVERT;ALCALA DE XIVERT;;;;;;;;
7;CASTILLA LA MANCHA;2;2;ALBACETE;7;0077;7;ALCALA DEL JUCAR;ALCALA DEL JUCAR;;;;;;;;
2;ARAGÓN;22;22;HUESCA;15;0152;20;ALCALA DEL OBISPO;ALCALA DEL OBISPO;;;;;;;;
1;ANDALUCIA;41;41;SEVILLA;5;0055;5;ALCALA DEL RIO;ALCALA DEL RIO;;;;;;;;
1;ANDALUCIA;11;11;CÁDIZ;2;0027;2;ALCALA DEL VALLE;ALCALA DEL VALLE;;;;;;;;
1;ANDALUCIA;23;23;JAÉN;2;0026;2;ALCALA LA REAL;ALCALA LA REAL;;;;;;;;
17;COMUNIDAD VALENCIANA;3;3;ALICANTE/ALACANT;6;0067;6;ALCALALI;ALCALALI;;;;;;;;
2;ARAGÓN;22;22;HUESCA;16;0165;21;ALCAMPELL;ALCAMPELL;;;;;;;;
16;LA RIOJA;26;26;LA RIOJA;7;0070;7;ALCANADRE;ALCANADRE;;;;;;;;
9;CATALUÑA;43;43;TARRAGONA;4;0043;4;ALCANAR;ALCANAR;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;10;0100;10;ALCANO;ALCANO;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;8;0089;8;ALCANTARA;ALCANTARA;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;5;0050;5;ALCANTARILLA;ALCANTARILLA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;16;0168;16;ALCANTERA DE XUQUER;ALCANTERA DE XUQUER;;;;;;;;
7;CASTILLA LA MANCHA;16;16;CUENCA;9;0091;9;ALCANTUD;ALCANTUD;;;;;;;;
8;CASTILLA Y LEÓN;49;49;ZAMORA;3;0034;3;ALCAÑICES;ALCAÑICES;;;;;;;;
2;ARAGÓN;44;44;TERUEL;13;0131;13;ALCAÑIZ;ALCAÑIZ;;;;;;;;
7;CASTILLA LA MANCHA;45;45;TOLEDO;5;0054;5;ALCAÑIZO;ALCAÑIZO;;;;;;;;
1;ANDALUCIA;14;14;CÓRDOBA;3;0039;3;ALCARACEJOS;ALCARACEJOS;;;;;;;;
7;CASTILLA LA MANCHA;2;2;ALBACETE;8;0083;8;ALCARAZ;ALCARAZ;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;11;0117;11;ALCARRAS;ALCARRAS;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;15;0155;15;ALCASSER;ALCASSER;;;;;;;;
1;ANDALUCIA;29;29;MÁLAGA;2;0022;2;ALCAUCIN;ALCAUCIN;;;;;;;;
1;ANDALUCIA;23;23;JAÉN;3;0032;3;ALCAUDETE;ALCAUDETE;;;;;;;;
7;CASTILLA LA MANCHA;45;45;TOLEDO;6;0067;6;ALCAUDETE DE LA JARA;ALCAUDETE DE LA JARA;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;5;0052;5;ALCAZAR DE SAN JUAN;ALCAZAR DE SAN JUAN;;;;;;;;
7;CASTILLA LA MANCHA;16;16;CUENCA;10;0105;10;ALCAZAR DEL REY;ALCAZAR DEL REY;;;;;;;;
8;CASTILLA Y LEÓN;47;47;VALLADOLID;5;0053;5;ALCAZAREN;ALCAZAREN;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;6;0065;6;ALCOBA;ALCOBA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;6;0066;6;ALCOBENDAS;ALCOBENDAS;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;9;0096;11;ALCOCER;ALCOCER;;;;;;;;
17;COMUNIDAD VALENCIANA;3;3;ALICANTE/ALACANT;7;0073;7;ALCOCER DE PLANES;ALCOCER DE PLANES;;;;;;;;
8;CASTILLA Y LEÓN;9;9;BURGOS;10;0102;10;ALCOCERO DE MOLA;ALCOCERO DE MOLA;;;;;;;;
7;CASTILLA LA MANCHA;16;16;CUENCA;11;0112;11;ALCOHUJATE;ALCOHUJATE;;;;;;;;
1;ANDALUCIA;4;4;ALMERÍA;7;0078;7;ALCOLEA;ALCOLEA;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;7;0071;7;ALCOLEA DE CALATRAVA;ALCOLEA DE CALATRAVA;;;;;;;;
2;ARAGÓN;22;22;HUESCA;17;0171;22;ALCOLEA DE CINCA;ALCOLEA DE CINCA;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;10;0100;12;ALCOLEA DE LAS PEÑAS;ALCOLEA DE LAS PEÑAS;;;;;;;;
7;CASTILLA LA MANCHA;45;45;TOLEDO;7;0073;7;ALCOLEA DE TAJO;ALCOLEA DE TAJO;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;11;0117;13;ALCOLEA DEL PINAR;ALCOLEA DEL PINAR;;;;;;;;
1;ANDALUCIA;41;41;SEVILLA;6;0068;6;ALCOLEA DEL RIO;ALCOLEA DEL RIO;;;;;;;;
17;COMUNIDAD VALENCIANA;3;3;ALICANTE/ALACANT;8;0089;8;ALCOLEJA;ALCOLEJA;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;12;0122;12;ALCOLETGE;ALCOLETGE;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;9;0092;9;ALCOLLARIN;ALCOLLARIN;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;6;0063;12;ALCONABA;ALCONABA;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;12;0129;12;ALCONADA;ALCONADA;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;5;0058;5;ALCONADA DE MADERUELO;ALCONADA DE MADERUELO;;;;;;;;
10;EXTREMADURA;6;6;BADAJOZ;7;0074;7;ALCONCHEL;ALCONCHEL;;;;;;;;
2;ARAGÓN;50;50;ZARAGOZA;15;0153;15;ALCONCHEL DE ARIZA;ALCONCHEL DE ARIZA;;;;;;;;
7;CASTILLA LA MANCHA;16;16;CUENCA;12;0127;12;ALCONCHEL DE LA ESTRELLA;ALCONCHEL DE LA ESTRELLA;;;;;;;;
10;EXTREMADURA;6;6;BADAJOZ;8;0080;8;ALCONERA;ALCONERA;;;;;;;;
1;ANDALUCIA;4;4;ALMERÍA;8;0084;8;ALCONTAR;ALCONTAR;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;7;0072;7;ALCORCON;ALCORCON;;;;;;;;
2;ARAGÓN;44;44;TERUEL;14;0146;14;ALCORISA;ALCORISA;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;13;0138;15;ALCOROCHES;ALCOROCHES;;;;;;;;
9;CATALUÑA;43;43;TARRAGONA;5;0056;5;ALCOVER;ALCOVER;;;;;;;;
17;COMUNIDAD VALENCIANA;3;3;ALICANTE/ALACANT;9;0092;9;ALCOY/ALCOI;ALCOY/ALCOI;;;;;;;;
2;ARAGÓN;22;22;HUESCA;18;0187;23;ALCUBIERRE;ALCUBIERRE;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;7;0079;14;ALCUBILLA DE AVELLANEDA;ALCUBILLA DE AVELLANEDA;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;8;0085;15;ALCUBILLA DE LAS PEÑAS;ALCUBILLA DE LAS PEÑAS;;;;;;;;
8;CASTILLA Y LEÓN;49;49;ZAMORA;4;0049;4;ALCUBILLA DE NOGALES;ALCUBILLA DE NOGALES;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;8;0087;8;ALCUBILLAS;ALCUBILLAS;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;18;0180;18;ALCUBLAS;ALCUBLAS;;;;;;;;
4;ISLAS BALEARES;7;7;BALEARES;3;0033;3;ALCUDIA;ALCUDIA;;;;;;;;
1;ANDALUCIA;4;4;ALMERÍA;9;0097;9;ALCUDIA DE MONTEAGUD;ALCUDIA DE MONTEAGUD;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN DE LA PLANA /CASTELLO DE LA PLANA;6;0069;6;ALCUDIA DE VEO;ALCUDIA DE VEO;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;10;0106;10;ALCUESCAR;ALCUESCAR;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;21;0214;21;ALDAIA;ALDAIA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;12;0128;12;Aldea del Cano;ALDEA CANO;;;;;;;;
8;CASTILLA Y LEÓN;47;47;VALLADOLID;6;0066;6;ALDEA DE SAN MIGUEL;ALDEA DE SAN MIGUEL;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;8;0088;8;ALDEA DEL FRESNO;ALDEA DEL FRESNO;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;15;0153;15;ALDEA DEL OBISPO;ALDEA DEL OBISPO;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;9;0090;9;ALDEA DEL REY;ALDEA DEL REY;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;12;0122;12;ALDEA REAL;ALDEA REAL;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;11;0113;11;ALDEACENTENERA;ALDEACENTENERA;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;13;0135;13;ALDEACIPRESTE;ALDEACIPRESTE;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;14;0140;14;ALDEADAVILA DE LA RIBERA;ALDEADAVILA DE LA RIBERA;;;;;;;;
7;CASTILLA LA MANCHA;45;45;TOLEDO;8;0089;8;Aldea en Cabo;ALDEAEN CABO;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;9;0098;18;ALDEALAFUENTE;ALDEALAFUENTE;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;6;0061;6;ALDEALCORVO;ALDEALCORVO;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;16;0166;16;ALDEALENGUA;ALDEALENGUA;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;7;0077;7;ALDEALENGUA DE PEDRAZA;ALDEALENGUA DE PEDRAZA;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;8;0083;8;ALDEALENGUA DE SANTA MARIA;ALDEALENGUA DE SANTA MARIA;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;10;0102;19;ALDEALICES;ALDEALICES;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;11;0119;20;ALDEALPOZO;ALDEALPOZO;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;12;0124;21;ALDEALSEÑOR;ALDEALSEÑOR;;;;;;;;
8;CASTILLA Y LEÓN;47;47;VALLADOLID;7;0072;7;ALDEAMAYOR DE SAN MARTIN;ALDEAMAYOR DE SAN MARTIN;;;;;;;;
7;CASTILLA LA MANCHA;45;45;TOLEDO;9;0092;9;ALDEANUEVA DE BARBARROYA;ALDEANUEVA DE BARBARROYA;;;;;;;;
16;LA RIOJA;26;26;LA RIOJA;8;0086;8;ALDEANUEVA DE EBRO;ALDEANUEVA DE EBRO;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;17;0172;17;ALDEANUEVA DE FIGUEROA;ALDEANUEVA DE FIGUEROA;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;15;0156;18;ALDEANUEVA DE GUADALAJARA;ALDEANUEVA DE GUADALAJARA;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;9;0096;9;ALDEANUEVA DE LA SERREZUELA;ALDEANUEVA DE LA SERREZUELA;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;18;0188;18;ALDEANUEVA DE LA SIERRA;ALDEANUEVA DE LA SIERRA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;14;0149;14;ALDEANUEVA DE LA VERA;ALDEANUEVA DE LA VERA;;;;;;;;
7;CASTILLA LA MANCHA;45;45;TOLEDO;10;0106;10;ALDEANUEVA DE SAN BARTOLOME;ALDEANUEVA DE SAN BARTOLOME;;;;;;;;
8;CASTILLA Y LEÓN;5;5;AVILA;7;0071;7;ALDEANUEVA DE SANTA CRUZ;ALDEANUEVA DE SANTA CRUZ;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;15;0152;15;ALDEANUEVA DEL CAMINO;ALDEANUEVA DEL CAMINO;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;10;0100;10;ALDEANUEVA DEL CODONAL;ALDEANUEVA DEL CODONAL;;;;;;;;
1;ANDALUCIA;23;23;JAÉN;4;0047;4;ALDEAQUEMADA;ALDEAQUEMADA;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;19;0191;19;ALDEARRODRIGO;ALDEARRODRIGO;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;20;0205;20;ALDEARRUBIA;ALDEARRUBIA;;;;;;;;
8;CASTILLA Y LEÓN;5;5;AVILA;8;0087;8;ALDEASECA;ALDEASECA;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;21;0212;21;ALDEASECA DE ALBA;ALDEASECA DE ALBA;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;22;0227;22;ALDEASECA DE LA FRONTERA;ALDEASECA DE LA FRONTERA;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;13;0138;13;ALDEASOÑA;ALDEASOÑA;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;23;0233;23;ALDEATEJADA;ALDEATEJADA;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;24;0248;24;ALDEAVIEJA DE TORMES;ALDEAVIEJA DE TORMES;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;14;0143;14;ALDEHORNO;ALDEHORNO;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;15;0156;15;Aldehuela del Codonal;ALDEHUELA DE CODONAL;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;25;0251;25;ALDEHUELA DE LA BOVEDA;ALDEHUELA DE LA BOVEDA;;;;;;;;
2;ARAGÓN;50;50;ZARAGOZA;16;0166;16;ALDEHUELA DE LIESTOS;ALDEHUELA DE LIESTOS;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;13;0130;24;ALDEHUELA DE PERIAÑEZ;ALDEHUELA DE PERIAÑEZ;;;;;;;;
8;CASTILLA Y LEÓN;37;37;SALAMANCA;26;0264;26;ALDEHUELA DE YELTES;ALDEHUELA DE YELTES;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;16;0165;16;Aldehuela de Jerte;ALDEHUELA DEL JERTE;;;;;;;;
1;ANDALUCIA;18;18;GRANADA;10;0107;11;ALDEIRE;ALDEIRE;;;;;;;;
8;CASTILLA Y LEÓN;40;40;SEGOVIA;16;0169;17;ALDEONTE;ALDEONTE;;;;;;;;
9;CATALUÑA;43;43;TARRAGONA;6;0069;6;ALDOVER;ALDOVER;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;6;0063;6;ALEDO;ALEDO;;;;;;;;
15;PAIS VASCO;20;20;DONOSTIA-SAN SEBASTIÁN;5;0052;5;ALEGIA;ALEGIA;;;;;;;;
15;PAIS VASCO;1;1;VITORIA-GASTEIZ;1;0014;1;ALEGRÍA-DULANTZI;ALEGRÍA-DULANTZI;;;;;;;;
9;CATALUÑA;8;8;BARCELONA;3;0039;3;ALELLA;ALELLA;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;15;0158;26;ALENTISQUE;ALENTISQUE;;;;;;;;
2;ARAGÓN;22;22;HUESCA;19;0190;24;ALERRE;ALERRE;;;;;;;;
16;LA RIOJA;26;26;LA RIOJA;9;0099;9;ALESANCO;ALESANCO;;;;;;;;
16;LA RIOJA;26;26;LA RIOJA;10;0103;10;ALESON;ALESON;;;;;;;;
1;ANDALUCIA;18;18;GRANADA;11;0114;12;ALFACAR;ALFACAR;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;22;0229;22;ALFAFAR;ALFAFAR;;;;;;;;
17;COMUNIDAD VALENCIANA;3;3;ALICANTE/ALACANT;10;0106;10;ALFAFARA;ALFAFARA;;;;;;;;
2;ARAGÓN;50;50;ZARAGOZA;17;0172;17;ALFAJARIN;ALFAJARIN;;;;;;;;
2;ARAGÓN;44;44;TERUEL;16;0162;16;ALFAMBRA;ALFAMBRA;;;;;;;;
2;ARAGÓN;50;50;ZARAGOZA;18;0188;18;ALFAMEN;ALFAMEN;;;;;;;;
2;ARAGÓN;22;22;HUESCA;20;0204;25;ALFANTEGA;ALFANTEGA;;;;;;;;
9;CATALUÑA;43;43;TARRAGONA;8;0081;8;ALFARA DE CARLES;ALFARA DE CARLES;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;24;0240;24;Alfara de Algimia;ALFARA DE LA BARONIA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;25;0253;25;ALFARA DEL PATRIARCA;ALFARA DEL PATRIARCA;;;;;;;;
8;CASTILLA Y LEÓN;49;49;ZAMORA;5;0052;5;ALFARAZ DE SAYAGO;ALFARAZ DE SAYAGO;;;;;;;;
1;ANDALUCIA;29;29;MÁLAGA;3;0038;3;ALFARNATE;ALFARNATE;;;;;;;;
1;ANDALUCIA;29;29;MÁLAGA;4;0043;4;ALFARNATEJO;ALFARNATEJO;;;;;;;;
16;LA RIOJA;26;26;LA RIOJA;11;0110;11;ALFARO;ALFARO;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;26;0266;26;ALFARP;ALFARP;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;13;0138;13;ALFARRAS;ALFARRAS;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;27;0272;27;ALFARRASI;ALFARRASI;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;23;0235;23;ALFAUIR;ALFAUIR;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;14;0143;14;ALFES;ALFES;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN DE LA PLANA /CASTELLO DE LA PLANA;7;0075;7;ALFONDEGUILLA;ALFONDEGUILLA;;;;;;;;
9;CATALUÑA;43;43;TARRAGONA;9;0094;9;ALFORJA;ALFORJA;;;;;;;;
2;ARAGÓN;50;50;ZARAGOZA;19;0191;19;ALFORQUE;ALFORQUE;;;;;;;;
11;GALICIA;27;27;LUGO;2;0023;2;ALFOZ;ALFOZ;;;;;;;;
8;CASTILLA Y LEÓN;9;9;BURGOS;11;0119;11;ALFOZ DE BRICIA;ALFOZ DE BRICIA;;;;;;;;
6;CANTABRIA;39;39;CANTABRIA;1;0015;1;ALFOZ DE LLOREDO;ALFOZ DE LLOREDO;;;;;;;;
8;CASTILLA Y LEÓN;9;9;BURGOS;907;9070;290;ALFOZ DE QUINTANADUEÑAS;ALFOZ DE QUINTANADUEÑAS;;;;;;;;
8;CASTILLA Y LEÓN;9;9;BURGOS;12;0124;12;ALFOZ DE SANTA GADEA;ALFOZ DE SANTA GADEA;;;;;;;;
1;ANDALUCIA;41;41;SEVILLA;7;0074;7;Algaba (La);ALGABA;;;;;;;;
8;CASTILLA Y LEÓN;24;24;LEÓN;2;0021;2;ALGADEFE;ALGADEFE;;;;;;;;
4;ISLAS BALEARES;7;7;BALEARES;4;0048;4;ALGAIDA;ALGAIDA;;;;;;;;
1;ANDALUCIA;41;41;SEVILLA;8;0080;8;ALGAMITAS;ALGAMITAS;;;;;;;;
1;ANDALUCIA;11;11;CÁDIZ;3;0033;3;ALGAR;ALGAR;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;16;0169;20;ALGAR DE MESA;ALGAR DE MESA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;28;0288;28;ALGAR DE PALANCIA;ALGAR DE PALANCIA;;;;;;;;
1;ANDALUCIA;18;18;GRANADA;12;0129;13;ALGARINEJO;ALGARINEJO;;;;;;;;
7;CASTILLA LA MANCHA;16;16;CUENCA;13;0133;13;ALGARRA;ALGARRA;;;;;;;;
1;ANDALUCIA;29;29;MÁLAGA;5;0056;5;ALGARROBO;ALGARROBO;;;;;;;;
1;ANDALUCIA;29;29;MÁLAGA;6;0069;6;ALGATOCIN;ALGATOCIN;;;;;;;;
1;ANDALUCIA;11;11;CÁDIZ;4;0048;4;ALGECIRAS;ALGECIRAS;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;29;0291;29;ALGEMESI;ALGEMESI;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;15;0156;15;ALGERRI;ALGERRI;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;9;0091;9;ALGETE;ALGETE;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;30;0305;30;ALGIMIA DE ALFARA;ALGIMIA DE ALFARA;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN DE LA PLANA /CASTELLO DE LA PLANA;8;0081;8;ALGIMIA DE ALMONACID;ALGIMIA DE ALMONACID;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA;31;0312;31;ALGINET;ALGINET;;;;;;;;
1;ANDALUCIA;11;11;CÁDIZ;5;0051;5;ALGODONALES;ALGODONALES;;;;;;;;
8;CASTILLA Y LEÓN;49;49;ZAMORA;6;0065;6;ALGODRE;ALGODRE;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;17;0175;21;ALGORA;ALGORA;;;;;;;;
17;COMUNIDAD VALENCIANA;3;3;ALICANTE/ALACANT;12;0128;12;ALGORFA;ALGORFA;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;16;0169;16;ALGUAIRE;ALGUAIRE;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;7;0079;7;ALGUAZAS;ALGUAZAS;;;;;;;;
17;COMUNIDAD VALENCIANA;3;3;ALICANTE/ALACANT;13;0134;13;ALGUEÑA;ALGUEÑA;;;;;;;;
1;ANDALUCIA;4;4;ALMERÍA;10;0101;10;ALHABIA;ALHABIA;;;;;;;;
1;ANDALUCIA;4;4;ALMERÍA;11;0118;11;ALHAMA DE ALMERIA;ALHAMA DE ALMERIA;;;;;;;;
2;ARAGÓN;50;50;ZARAGOZA;20;0205;20;ALHAMA DE ARAGON;ALHAMA DE ARAGON;;;;;;;;
1;ANDALUCIA;18;18;GRANADA;13;0135;14;ALHAMA DE GRANADA;ALHAMA DE GRANADA;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;8;0085;8;ALHAMA DE MURCIA;ALHAMA DE MURCIA;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;10;0104;10;ALHAMBRA;ALHAMBRA;;;;;;;;
1;ANDALUCIA;29;29;MÁLAGA;7;0075;7;ALHAURIN DE LA TORRE;ALHAURIN DE LA TORRE;;;;;;;;
1;ANDALUCIA;29;29;MÁLAGA;8;0081;8;ALHAURIN EL GRANDE;ALHAURIN EL GRANDE;;;;;;;;
1;ANDALUCIA;18;18;GRANADA;14;0140;15;ALHENDIN;ALHENDIN;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;18;0181;22;ALHONDIGA;ALHONDIGA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;17;0171;17;ALIA;ALIA;;;;;;;;
2;ARAGÓN;44;44;TERUEL;17;0178;17;ALIAGA;ALIAGA;;;;;;;;
7;CASTILLA LA MANCHA;16;16;CUENCA;14;0148;14;ALIAGUILLA;ALIAGUILLA;;;;;;;;
17;COMUNIDAD VALENCIANA;3;3;ALICANTE/ALACANT;14;0149;900;ALICANTE/ALACANT;ALICANTE/ALACANT;;;;;;;;
1;ANDALUCIA;4;4;ALMERÍA;12;0123;12;ALICUN;ALICUN;;;;;;;;
1;ANDALUCIA;18;18;GRANADA;15;0153;16;ALICUN DE ORTEGA;ALICUN DE ORTEGA;;;;;;;;
8;CASTILLA Y LEÓN;24;24;LEÓN;3;0037;3;ALIJA DEL INFANTADO;ALIJA DEL INFANTADO;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;17;0175;17;ALINS;ALINS;;;;;;;;
9;CATALUÑA;43;43;TARRAGONA;10;0108;10;ALIO;ALIO;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;19;0194;23;ALIQUE;ALIQUE;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;18;0187;18;ALISEDA;ALISEDA;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;16;0161;27;ALIUD;ALIUD;;;;;;;;
1;ANDALUCIA;21;21;HUELVA;2;0025;2;ALJARAQUE;ALJARAQUE;;;;;;;;
10;EXTREMADURA;6;6;BADAJOZ;9;0093;9;ALJUCEN;ALJUCEN;;;;;;;;
15;PAIS VASCO;20;20;DONOSTIA-SAN SEBASTIÁN;6;0065;6;ALKIZA;ALKIZA;;;;;;;;
3;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;1;0019;1;ALLANDE;ALLANDE;;;;;;;;
11;GALICIA;32;32;OURENSE;1;0013;2;ALLARIZ;ALLARIZ;;;;;;;;
2;ARAGÓN;44;44;TERUEL;21;0218;21;ALLEPUZ;ALLEPUZ;;;;;;;;
3;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;2;0024;2;ALLER;ALLER;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;PAMPLONA <> IRUÑA;11;0116;11;ALLÍN;ALLÍN;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;PAMPLONA <> IRUÑA;12;0121;12;ALLO;ALLO;;;;;;;;
2;ARAGÓN;44;44;TERUEL;22;0223;22;ALLOZA;ALLOZA;;;;;;;;
2;ARAGÓN;44;44;TERUEL;23;0239;23;ALLUEVA;ALLUEVA;;;;;;;;
9;CATALUÑA;25;25;LLEIDA;19;0194;19;ALMACELLES;ALMACELLES;;;;;;;;
1;ANDALUCIA;29;29;MÁLAGA;9;0094;9;ALMACHAR;ALMACHAR;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;11;0111;11;ALMADEN;ALMADEN;;;;;;;;
1;ANDALUCIA;41;41;SEVILLA;9;0093;9;ALMADEN DE LA PLATA;ALMADEN DE LA PLATA;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;12;0126;12;ALMADENEJOS;ALMADENEJOS;;;;;;;;
7;CASTILLA LA MANCHA;19;19;GUADALAJARA;20;0208;24;ALMADRONES;ALMADRONES;;;;;;;;
7;CASTILLA LA MANCHA;13;13;CIUDAD REAL;13;0132;13;ALMAGRO;ALMAGRO;;;;;;;;
8;CASTILLA Y LEÓN;42;42;SORIA;17;0177;28;ALMAJANO;ALMAJANO;;;;;;;;
